alg_name,algorithm,parameters
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 250, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 100, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 100, 'subsample': 1}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 250, 'subsample': 0.5}"
GradientBoostingClassifier,5b8599e33cca08f36c549e9a,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 250, 'subsample': 1}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 1, 'p': 1, 'weights': 'distance'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 1, 'p': 2, 'weights': 'distance'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 3, 'p': 1, 'weights': 'distance'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 3, 'p': 2, 'weights': 'distance'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 5, 'p': 1, 'weights': 'distance'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 5, 'p': 2, 'weights': 'distance'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 7, 'p': 1, 'weights': 'distance'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 7, 'p': 2, 'weights': 'distance'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 9, 'p': 1, 'weights': 'distance'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 9, 'p': 2, 'weights': 'distance'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 11, 'p': 1, 'weights': 'distance'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}"
KNeighborsClassifier,5b8599e33cca08f36c549e97,"{'n_neighbors': 11, 'p': 2, 'weights': 'distance'}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.0001, 'kernel': 'poly', 'tol': 1e-05}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.0001, 'kernel': 'poly', 'tol': 0.0001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.0001, 'kernel': 'poly', 'tol': 0.001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.0001, 'kernel': 'poly', 'tol': 0.01}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.0001, 'kernel': 'poly', 'tol': 0.1}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.0001, 'kernel': 'rbf', 'tol': 1e-05}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.0001, 'kernel': 'rbf', 'tol': 0.0001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.0001, 'kernel': 'rbf', 'tol': 0.001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.0001, 'kernel': 'rbf', 'tol': 0.01}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.0001, 'kernel': 'rbf', 'tol': 0.1}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.001, 'kernel': 'poly', 'tol': 1e-05}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.001, 'kernel': 'poly', 'tol': 0.0001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.001, 'kernel': 'poly', 'tol': 0.001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.001, 'kernel': 'poly', 'tol': 0.01}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.001, 'kernel': 'poly', 'tol': 0.1}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.001, 'kernel': 'rbf', 'tol': 1e-05}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.001, 'kernel': 'rbf', 'tol': 0.0001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.001, 'kernel': 'rbf', 'tol': 0.001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.001, 'kernel': 'rbf', 'tol': 0.01}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.001, 'kernel': 'rbf', 'tol': 0.1}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.01, 'kernel': 'poly', 'tol': 1e-05}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.01, 'kernel': 'poly', 'tol': 0.0001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.01, 'kernel': 'poly', 'tol': 0.001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.01, 'kernel': 'poly', 'tol': 0.01}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.01, 'kernel': 'poly', 'tol': 0.1}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.01, 'kernel': 'rbf', 'tol': 1e-05}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.01, 'kernel': 'rbf', 'tol': 0.0001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.01, 'kernel': 'rbf', 'tol': 0.001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.01, 'kernel': 'rbf', 'tol': 0.01}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.01, 'kernel': 'rbf', 'tol': 0.1}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.1, 'kernel': 'poly', 'tol': 1e-05}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.1, 'kernel': 'poly', 'tol': 0.0001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.1, 'kernel': 'poly', 'tol': 0.001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.1, 'kernel': 'poly', 'tol': 0.01}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.1, 'kernel': 'poly', 'tol': 0.1}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.1, 'kernel': 'rbf', 'tol': 1e-05}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.1, 'kernel': 'rbf', 'tol': 0.0001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.1, 'kernel': 'rbf', 'tol': 0.001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.1, 'kernel': 'rbf', 'tol': 0.01}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.1, 'kernel': 'rbf', 'tol': 0.1}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.5, 'kernel': 'poly', 'tol': 1e-05}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.5, 'kernel': 'poly', 'tol': 0.0001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.5, 'kernel': 'poly', 'tol': 0.001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.5, 'kernel': 'poly', 'tol': 0.01}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.5, 'kernel': 'poly', 'tol': 0.1}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.5, 'kernel': 'rbf', 'tol': 1e-05}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.5, 'kernel': 'rbf', 'tol': 0.0001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.5, 'kernel': 'rbf', 'tol': 0.001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.5, 'kernel': 'rbf', 'tol': 0.01}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 0.5, 'kernel': 'rbf', 'tol': 0.1}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 1, 'kernel': 'poly', 'tol': 1e-05}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 1, 'kernel': 'poly', 'tol': 0.0001}"
SVC,5b8599e33cca08f36c549e9b,"{'C': 1, 'kernel': 'poly', 'tol': 0.001}"
